id,academy,class,profession,number,adward_name,weight_average,average_score,rank_average,ability_evaluation_score,basic_quality_evaluation_score,overall_evaluation_score,overall_evaluation_ranking,research_innovation_score,research_innovation_ranking,professional_skill_score,professional_skill_ranking,stylistic_specialties_score,stylistic_specialties_ranking,group_work_score,group_work_ranking,social_practice_score,social_practice_ranking,counselor_reason,director_reason
2708,法学院,卓越1801,法学,201821040272,优秀学生奖学金（三等奖）,88.25,88.79,284,0.22,96,63.00,394,0.00,20,0.00,150,1.50,225,0.00,484,0.00,161,暂无数据,暂无数据
2709,法学院,卓越1801,法学,201821040762,优秀学生奖学金（三等奖）,88.93,89.54,191,0.62,92,62.90,402,0.00,20,0.00,150,1.50,225,4.00,280,0.00,161,暂无数据,暂无数据
2710,法学院,卓越1801,法学,201821040505,优秀学生奖学金（三等奖）,87.75,88.17,342,0.22,95,62.58,446,0.00,20,0.00,150,1.50,225,0.00,484,0.00,161,暂无数据,暂无数据
2711,法学院,卓越1801,法学,201821030072,优秀学生奖学金（三等奖）,87.48,88.08,371,1.95,92,62.50,454,0.00,20,11.00,16,2.00,202,0.00,484,0.00,161,暂无数据,暂无数据
2712,法学院,卓越1801,法学,201821040097,优秀学生奖学金（三等奖）,88.35,88.25,270,0.22,91,62.31,476,0.00,20,0.00,150,1.50,225,0.00,484,0.00,161,暂无数据,暂无数据
2713,法学院,卓越1801,法学,201821040485,文体佳绩奖学金,86.67,87.21,456,0.52,94,61.92,508,0.00,20,0.00,150,3.50,129,0.00,484,0.00,161,暂无数据,暂无数据
2714,刑事司法学院,侦查1601,侦查学,1605010104,国家奖学金,92.07,92.67,4,17.98,100,71.03,1,31.00,1,25.00,1,0.00,14,20.00,2,5.50,2,暂无数据,暂无数据
2715,刑事司法学院,侦查1601,侦查学,1605010112,优秀学生奖学金（一等奖）,93.82,94.37,2,7.25,98,68.48,4,10.00,5,17.00,3,0.00,14,12.00,9,0.00,12,暂无数据,暂无数据
2716,刑事司法学院,侦查1601,侦查学,1605010128,优秀学生奖学金（一等奖）,92.00,92.16,5,4.50,100,66.95,6,5.00,9,5.00,18,8.00,3,8.00,13,0.00,12,暂无数据,暂无数据
2717,刑事司法学院,侦查1601,侦查学,1605010119,国家励志奖学金,89.57,90.20,14,4.43,100,65.59,9,5.00,9,5.00,18,3.00,9,13.50,8,0.50,6,暂无数据,暂无数据
2718,刑事司法学院,侦查1601,侦查学,1605010121,优秀学生奖学金（二等奖）,90.80,90.93,9,1.68,98,65.14,11,0.00,14,10.00,9,0.00,14,0.50,19,0.50,6,暂无数据,暂无数据
2719,刑事司法学院,侦查1601,侦查学,1605010120,优秀学生奖学金（二等奖）,89.00,89.25,20,2.80,100,64.79,13,3.00,11,5.00,18,0.00,14,10.00,10,0.00,12,暂无数据,暂无数据
2720,刑事司法学院,侦查1601,侦查学,1605010122,优秀学生奖学金（二等奖）,90.58,90.56,11,0.75,98,64.74,14,0.00,14,5.00,18,0.00,14,0.00,21,0.00,12,暂无数据,暂无数据
2721,刑事司法学院,侦查1601,侦查学,1605010138,优秀学生奖学金（二等奖）,88.61,89.24,26,3.82,98,64.58,15,3.00,11,10.00,9,1.00,11,10.00,10,0.50,6,暂无数据,暂无数据
2722,刑事司法学院,侦查1601,侦查学,1605010126,社会工作奖学金,87.24,87.35,39,5.00,100,64.48,17,0.00,14,15.00,4,5.00,6,20.00,2,0.00,12,暂无数据,暂无数据
2723,刑事司法学院,侦查1601,侦查学,1605010126,文体佳绩奖学金,87.24,87.35,39,5.00,100,64.48,17,0.00,14,15.00,4,5.00,6,20.00,2,0.00,12,暂无数据,暂无数据
2724,刑事司法学院,侦查1601,侦查学,1605020101,优秀学生奖学金（二等奖）,88.50,90.00,27,2.25,100,64.35,18,0.00,14,15.00,4,0.00,14,0.00,21,0.00,12,暂无数据,暂无数据
2725,刑事司法学院,侦查1601,侦查学,1605010106,优秀学生奖学金（二等奖）,88.40,88.33,29,3.25,98,64.30,19,3.00,11,0.00,40,0.00,14,22.00,1,0.00,12,暂无数据,暂无数据
2726,刑事司法学院,侦查1601,侦查学,1605010135,优秀学生奖学金（三等奖）,89.49,89.81,16,0.88,98,64.18,20,0.00,14,5.00,18,0.00,14,0.00,21,0.50,6,暂无数据,暂无数据
2727,刑事司法学院,侦查1601,侦查学,1605010140,优秀学生奖学金（三等奖）,89.58,90.68,13,0.70,98,64.18,20,0.00,14,3.00,39,0.00,14,0.00,21,1.00,4,暂无数据,暂无数据
2728,刑事司法学院,侦查1601,侦查学,1605010130,优秀学生奖学金（三等奖）,89.54,89.86,15,0.75,98,64.17,22,0.00,14,5.00,18,0.00,14,0.00,21,0.00,12,暂无数据,暂无数据
2729,刑事司法学院,侦查1601,侦查学,1605010103,优秀学生奖学金（三等奖）,88.86,88.89,24,1.50,98,64.02,23,0.00,14,10.00,9,0.00,14,0.00,21,0.00,12,暂无数据,暂无数据
2730,刑事司法学院,侦查1601,侦查学,1605010116,优秀学生奖学金（三等奖）,87.37,88.07,37,3.80,98,63.89,26,0.00,14,5.00,18,0.00,14,18.00,5,5.00,3,暂无数据,暂无数据
