id,number,gender,nation,academy,profession,class,skill_type,skill_level,award_name,award_date,note
211,1605050113,女,汉族,刑事司法学院,侦查学,职侦1601,外语水平类,中级,全国大学英语六级考试,2018-12-25,暂无数据
212,201721020091,女,汉族,经济学院,经济学,经济1704,外语水平类,中级,雅思英语水平考试(IELTS),2019-09-06,暂无数据
213,1608030409,女,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1604,外语水平类,中级,全国大学英语六级考试,2019-06-26,暂无数据
214,1603080121,女,汉族,金融学院,投资学,投资1601,计算机水平类,中级,全国计算机等级考试(1-4),2019-03-30,暂无数据
215,1611000108,女,汉族,外国语学院,英语,英语1601,职业证书类,中级,普通话水平测试等级,2018-11-22,暂无数据
216,201721080180,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1702,计算机水平类,中级,全国计算机等级考试(1-4),2018-09-30,暂无数据
217,201721040631,男,汉族,法学院,法学,法1705,外语水平类,中级,全国大学英语六级考试,2019-09-08,暂无数据
218,201721100159,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,劳动关系,劳动1701,外语水平类,初级,全国大学英语四级考试,2019-03-20,暂无数据
219,201721030362,女,汉族,金融学院,保险学,保险1701,外语水平类,中级,全国大学英语六级考试,2019-06-07,暂无数据
220,201721060572,女,汉族,工商管理学院,贸易经济,贸经1701,外语水平类,中级,全国大学英语六级考试,2019-09-05,暂无数据
221,1608030210,女,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1602,职业证书类,中级,普通话水平测试等级,2019-06-09,暂无数据
222,201721040197,女,汉族,文澜学院,经济管理试验班,经管1702,外语水平类,初级,全国大学英语四级考试,2019-02-25,暂无数据
223,201721110040,女,汉族,外国语学院,商务英语,商英1701,外语水平类,中级,英语专业四级考试(TEM-4),2019-04-20,暂无数据
224,201721060538,女,土家族,工商管理学院,国际经济与贸易,国贸1701,计算机水平类,中级,全国计算机等级考试(1-4),2019-06-30,暂无数据
225,201721060571,女,汉族,工商管理学院,国际经济与贸易,国贸1701,外语水平类,初级,英语专业四级考试(TEM-4),2018-12-31,暂无数据
226,201721040064,女,汉族,法学院,法学,法制1701,外语水平类,初级,全国大学英语四级考试,2019-03-07,暂无数据
227,201721110194,女,汉族,外国语学院,商务英语,商英1703,外语水平类,中级,全国大学英语六级考试,2018-12-06,暂无数据
228,201721120223,女,汉族,新闻与文化传播学院,汉语言文学,中文1701,外语水平类,初级,全国大学英语四级考试,2018-12-05,暂无数据
229,201721040088,男,汉族,法学院,法学,外法1701,外语水平类,中级,全国大学英语六级考试,2019-08-21,暂无数据
230,1606090132,女,汉族,工商管理学院,电子商务（管理）,商务1601,外语水平类,中级,全国大学英语六级考试,2019-06-22,暂无数据
231,201721030153,男,汉族,金融学院,工程管理,工程1701,职业证书类,初级,证券从业人员资格考试,2018-10-27,暂无数据
232,1609050150,男,汉族,信息与安全工程学院,计算机科学与技术,计科1601,外语水平类,中级,全国大学英语六级考试,2019-08-21,暂无数据
233,201721040531,女,汉族,法学院,法学,法1707,外语水平类,中级,全国大学英语六级考试,2019-08-26,暂无数据
234,201721120144,女,汉族,法学院,法学,法1701,外语水平类,初级,全国大学英语四级考试,2018-12-31,暂无数据
235,1608010317,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学,会计1603,职业证书类,中级,普通话水平测试等级,2019-05-30,暂无数据
236,1611030125,女,汉族,外国语学院,日语,日语1601,外语水平类,高级,日语能力等级考试,2019-01-20,暂无数据
237,201721020031,女,汉族,经济学院,经济学,经济1702,职业证书类,高级,普通话水平测试等级,2019-05-22,暂无数据
238,1607010243,女,汉族,财政税务学院,财政学,财政1602,外语水平类,中级,全国大学英语六级考试,2019-08-15,暂无数据
239,1603100104,女,汉族,财政税务学院,财政学（中英班）,国财1601,职业证书类,初级,CFA 特许金融分析师（Level I、II、III）,2019-01-29,暂无数据
240,201721030374,男,汉族,金融学院,金融工程,金工1701,职业证书类,初级,证券从业人员资格考试,2019-03-03,暂无数据
241,201821040339,女,汉族,法学院,法学类,法1801,计算机水平类,中级,全国计算机等级考试(1-4),2019-05-17,暂无数据
242,201721020186,女,汉族,经济学院,经济学,经济1702,外语水平类,中级,全国大学英语六级考试,2019-09-15,暂无数据
243,1608010121,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学,会计1601,职业证书类,初级,证券从业人员资格考试,2018-09-11,暂无数据
244,201721060072,女,汉族,工商管理学院,工商管理,工商1701,外语水平类,初级,全国大学英语四级考试,2018-12-26,暂无数据
245,201721050078,女,汉族,刑事司法学院,侦查学,侦查1701,计算机水平类,中级,全国计算机等级考试(1-4),2019-05-20,暂无数据
246,1613020103,女,汉族,信息与安全工程学院,环境工程,环境1601,外语水平类,中级,全国大学英语六级考试,2019-09-25,暂无数据
247,201721030356,男,汉族,金融学院,投资学,投资1702,外语水平类,中级,全国大学英语六级考试,2019-09-04,暂无数据
248,201721130017,男,蒙古族,信息与安全工程学院,信息管理与信息系统（金融信息）,信管1702,外语水平类,中级,全国大学英语六级考试,2019-08-08,暂无数据
249,1603080235,女,汉族,金融学院,投资学,投资1602,外语水平类,高级,雅思英语水平考试(IELTS),2019-08-01,暂无数据
250,1606060121,男,汉族,工商管理学院,人力资源管理,人力1601,外语水平类,中级,全国大学英语六级考试,2019-09-01,暂无数据
251,201721060140,女,汉族,工商管理学院,贸易经济,贸经1701,计算机水平类,初级,全国计算机等级考试(1-4),2019-03-30,暂无数据
252,201721030023,女,汉族,金融学院,金融学,金融1702,外语水平类,中级,全国大学英语六级考试,2019-06-15,暂无数据
253,1607030238,女,壮族,财政税务学院,税收学,税务1602,外语水平类,中级,全国大学英语六级考试,2018-12-09,暂无数据
254,1610030114,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,劳动与社会保障,劳保1601,外语水平类,中级,全国大学英语六级考试,2019-02-01,暂无数据
255,1610070113,女,土家族,公共管理学院（公共管理硕士专业学位教育中心）,劳动关系,劳动1601,外语水平类,中级,全国大学英语六级考试,2018-12-01,暂无数据
256,201721070218,女,土家族,财政税务学院,税收学,税务1701,外语水平类,初级,英语专业四级考试(TEM-4),2019-06-23,暂无数据
257,201721130006,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（CPAC）,CPAC1701,外语水平类,中级,全国大学英语六级考试,2019-09-01,暂无数据
258,201721080295,女,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1702,外语水平类,初级,全国大学英语四级考试,2018-12-15,暂无数据
259,1607010211,女,汉族,财政税务学院,财政学,财政1602,外语水平类,中级,全国大学英语六级考试,2018-12-07,暂无数据
260,201721060611,男,汉族,工商管理学院,电子商务（管理）,商务1701,外语水平类,初级,全国大学英语四级考试,2019-04-24,暂无数据
261,201721320003,女,蒙古族,文澜学院,经济管理试验班,经管1702,外语水平类,中级,全国大学英语六级考试,2019-09-06,暂无数据
262,1604000319,女,汉族,法学院,法学,法1603,职业证书类,高级,普通话水平测试等级,2018-11-20,暂无数据
263,201721250244,女,汉族,中韩新媒体学院,电影学（影像）,影像1702,外语水平类,初级,全国大学英语四级考试,2019-05-21,暂无数据
264,1604060136,男,汉族,法学院,法学,民商1601,外语水平类,中级,全国大学英语六级考试,2019-06-01,暂无数据
265,201721110292,女,汉族,外国语学院,俄语,俄语1701,外语水平类,初级,全国大学英语四级考试,2019-04-10,暂无数据
266,201721030127,女,汉族,金融学院,金融学,金融1702,职业证书类,初级,证券从业人员资格考试,2019-08-31,暂无数据
267,1611030203,女,汉族,法学院,法学,民商1601,外语水平类,高级,托福英语水平考试(TOEFL),2019-03-30,暂无数据
268,201721040803,女,土家族,刑事司法学院,法学（司）,司法1701,计算机水平类,中级,全国计算机等级考试(1-4),2018-12-07,暂无数据
269,201721060121,男,汉族,工商管理学院,国际经济与贸易,国贸1701,外语水平类,初级,全国大学英语四级考试,2019-02-05,暂无数据
270,1606030113,女,汉族,工商管理学院,管理科学,管科1601,外语水平类,中级,全国大学英语六级考试,2019-05-20,暂无数据
271,201721050170,男,汉族,刑事司法学院,侦查学,职侦1701,外语水平类,中级,全国大学英语六级考试,2019-08-16,暂无数据
272,201721030052,女,汉族,金融学院,工程管理,工程1701,外语水平类,中级,全国大学英语六级考试,2019-06-15,暂无数据
273,201721070213,女,汉族,财政税务学院,财政学,财政1702,计算机水平类,中级,全国计算机等级考试(1-4),2018-09-10,暂无数据
274,201721050116,男,汉族,刑事司法学院,边防管理,边管1701,计算机水平类,中级,全国计算机等级考试(1-4),2019-03-31,暂无数据
275,201721060618,女,汉族,工商管理学院,旅游管理,旅游1701,外语水平类,初级,全国大学英语四级考试,2019-02-26,暂无数据
276,201721020242,女,汉族,经济学院,国际商务,国商1702,外语水平类,初级,全国大学英语四级考试,2018-12-01,暂无数据
277,201721100085,男,壮族,公共管理学院（公共管理硕士专业学位教育中心）,行政管理,行管1701,外语水平类,初级,全国大学英语四级考试,2019-06-18,暂无数据
278,201721050165,男,汉族,刑事司法学院,边防管理,边管1701,外语水平类,中级,全国大学英语六级考试,2019-09-08,暂无数据
279,1613010107,男,汉族,信息与安全工程学院,安全工程,安全1601,外语水平类,中级,全国大学英语六级考试,2018-12-01,暂无数据
280,1613030111,女,汉族,信息与安全工程学院,信息管理与信息系统（金融信息）,信管1602,外语水平类,中级,全国大学英语六级考试,2018-12-08,暂无数据
281,201721060040,女,汉族,工商管理学院,市场营销,市营1701,职业证书类,初级,证券从业人员资格考试,2019-03-10,暂无数据
282,201721030072,女,汉族,金融学院,保险学（精算）,保精1701,职业证书类,中级,英国精算师考试,2019-07-01,暂无数据
283,201821040170,女,汉族,法学院,法学类,法1815,计算机水平类,中级,全国计算机等级考试(1-4),2019-06-05,暂无数据
284,1606030130,女,汉族,工商管理学院,管理科学,管科1601,计算机水平类,中级,全国计算机等级考试(1-4),2018-09-30,暂无数据
285,1604000747,女,汉族,法学院,法学,法1607,外语水平类,中级,全国大学英语六级考试,2018-12-16,暂无数据
286,1606080149,女,汉族,财政税务学院,税收学,税务1602,职业证书类,初级,初级会计专业技术资格考试,2019-06-03,暂无数据
287,201721040209,女,汉族,法学院,法学,法1710,外语水平类,中级,全国大学英语六级考试,2019-09-07,暂无数据
288,201721050073,女,汉族,刑事司法学院,法学（司）,司法1701,外语水平类,初级,全国大学英语四级考试,2019-05-05,暂无数据
289,201721130129,女,汉族,信息与安全工程学院,环境工程,环境1701,计算机水平类,中级,全国计算机等级考试(1-4),2018-09-06,暂无数据
290,201721040074,女,汉族,法学院,法学,法1709,计算机水平类,中级,全国计算机等级考试(1-4),2018-11-02,暂无数据
291,201721030240,女,汉族,金融学院,金融学,金融1701,外语水平类,中级,全国大学英语六级考试,2019-08-20,暂无数据
292,1608010313,女,仫佬族,会计学院（会计硕士专业学位教育中心）,会计学（ACCA）,ACCA1601,外语水平类,高级,雅思英语水平考试(IELTS),2019-03-06,暂无数据
293,201721110163,女,汉族,外国语学院,英语,英语1702,外语水平类,中级,英语专业四级考试(TEM-4),2019-04-26,暂无数据
